id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,lwratio,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id,created_at,updated_at,deleted_at
65,EF3-11,6352155470,ROUND,0.35,F,I1,EX,EX,EX,NON,,,4.55,4.57,2.77,60.7,60,Very Small,GIA,MED to STK,100%,Not brown,Not green,,-33.00%,304.85,871.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352155470.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
66,EF3-5D,1343974220,PEAR,1.00,I,VS1,-,EX,VG,NON,,,8.71,5.41,3.42,63.3,57,SML,GIA,THK to ETK,100%,Not brown,Not green,,-45.00%,2530.00,2530.00,,,,,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
67,EF3-9A,1345971359,ROUND,1.01,K Faint Brown,SI2,EX,EX,EX,NON,,,6.47,6.51,3.92,60.3,59,Very Small,GIA,MED to STK,100%,,,,-50.00%,1818.00,1800.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1345971359.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
68,EH1-16,1358158556,ROUND,0.76,M,VVS2,EX,EX,EX,NON,,,5.81,5.82,3.63,62.3,56,None,GIA,MED to STK,100%,Not brown,Not green,,-35.00%,1086.80,1430.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358158556.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
69,EF3-22,1359070973,ROUND,1.10,M Faint Brown,VS1,EX,EX,EX,FNT,,,6.65,6.67,4.04,60.6,60,None,GIA,STK,100%,Not brown,Not green,,-47.00%,2040.50,1855.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359070973.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
70,DR4-2H,1358158495,ROUND,0.50,E,I1,EX,EX,EX,NON,,,5.09,5.1,3.16,61.9,58,None,GIA,MED to STK,100%,Not brown,Not green,,-37.00%,630.00,1260.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358158495.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
71,EH1-6,2354244355,PEAR,0.90,H,SI1,-,EX,VG,NON,,,8.32,5.17,3.45,66.8,59,None,GIA,VTK to ETK,100%,Not brown,Not green,,-45.00%,2029.50,2255.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354244355.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
72,EF3-4A,5353119046,PEAR,1.00,F,SI1,-,EX,GD,NON,,,8.64,5.28,3.48,65.8,56,NON,GIA,THK to ETK,100%,Not brown,Not green,,-45.00%,3025.00,3025.00,,,,,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
73,EF3-14,6355070633,ROUND,1.02,E,SI2,EX,EX,EX,NON,,,6.43,6.41,4.02,62.6,57,NON,GIA,MED,100%,Not brown,Not green,,-38.00%,3920.88,3844.00,,,,,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
74,EF1-5N,7356159128,ROUND,0.52,F,I2,VG,VG,VG,NON,,,5.09,5.15,3.16,61.8,58,None,GIA,MED to THK,100%,Not brown,Not green,,-40.00%,405.60,780.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356159128.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
75,EH2-2,2356224023,ROUND,1.01,I,SI1,EX,EX,EX,NON,,,6.46,6.49,3.96,61.1,59,None,GIA,MED to STK,100%,Not brown,Not green,,-41.00%,3456.22,3422.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356224023.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
76,EH3-5A,2356238535,ROUND,1.01,J,VS2,EX,EX,EX,NON,,,6.46,6.48,3.93,60.7,59,None,GIA,MED to STK,100%,Not brown,Not green,,-38.00%,3318.86,3286.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356238535.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
77,EH1-5,2356223997,ROUND,1.02,M,SI1,EX,EX,EX,MED,Blue,,6.43,6.46,4.02,62.4,57,None,GIA,THN to MED,100%,Not brown,Not green,,-40.00%,1958.40,1920.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356223997.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
78,EF2-2A,2358241210,PEAR,0.50,F,VS2,-,EX,VG,MED,Blue,,6.6,4.36,2.72,62.5,60,None,GIA,STK to ETK,100%,Not brown,Not green,,-49.00%,612.00,1224.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358241210.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
79,EH1-3,6352223938,ROUND,1.00,M,SI2,EX,EX,EX,NON,,,6.36,6.39,4.03,63.2,56,None,GIA,MED,100%,Not brown,Not green,,-35.00%,1820.00,1820.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352223938.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
80,EH1-2A,6355223646,ROUND,1.02,K,SI2,VG,VG,VG,NON,,,6.28,6.34,4.07,64.4,59,None,GIA,STK to THK,100%,Not brown,Not green,,-49.00%,1872.72,1836.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355223646.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
81,EH3-7,6352333971,ROUND,2.03,L,SI1,EX,EX,EX,MED,Blue,,8.08,8.13,5.05,62.4,57,None,GIA,THN to MED,100%,Not brown,Not green,,-39.00%,6439.16,3172.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352333971.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
82,EI-10,7351333976,ROUND,2.01,H,SI1,EX,EX,EX,NON,,,8.01,8.06,5.03,62.7,57,None,GIA,MED to STK,100%,Not brown,Not green,,-36.00%,13507.20,6720.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351333976.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
83,EH3-29,7358334592,ROUND,1.01,J,SI2,EX,EX,EX,NON,,,6.4,6.44,3.97,61.8,60,None,GIA,STK,100%,Not brown,Not green,,-45.00%,2499.75,2475.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358334592.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
84,AST-39,1253676556,CUSHION MODIFIED,2.31,Fancy Yellowish Green,SI1,-,EX,VG,NON,,,7.21,7.19,4.77,66.4,60,None,GIA,VTK to ETK,100%,Not brown,Not green,,0.00%,34650.00,15000.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1253676556.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
85,S-15,1265812359,ROUND,3.51,D,SI2,EX,EX,EX,NON,,,9.77,9.74,6.02,61.7,58,NON,GIA,THN to MED,100%,Not brown,Not green,Light Milky,-31.00%,41172.30,11730.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/aaceb164-2bd4-46c4-874b-0caff853dea7.jpg,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2018/12/21/1265812359.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
86,AST-40,7276996011,CUSHION MODIFIED,2.63,Fancy Grayish Yellowish Green,VS2,-,VG,G,NON,,,8.48,7.25,4.76,65.7,60,None,GIA,THK to VTK,100%,Not brown,Not green,,0.00%,39450.00,15000.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7276996011.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
87,AST-B33,2334344150,ROUND,1.02,J,IF,EX,EX,EX,MED,Blue,,6.45,6.48,3.97,61.3,61,None,GIA,MED to STK,100%,Not brown,Not green,,-43.00%,3546.54,3477.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2334344150.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
88,AST-B32,2356218825,ROUND,1.01,J,VVS2,EX,EX,EX,NON,,,6.38,6.4,3.98,62.3,59,None,GIA,STK,100%,Not brown,Not green,,-38.00%,3569.34,3534.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356218825.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
89,AST-B8,7306526701,ROUND,1.00,D,VVS1,EX,EX,VG,NON,,,6.4,6.45,3.9,60.7,61,None,GIA,MED to STK,100%,Not brown,Not green,,-42.00%,8352.00,8352.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7306526701.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
90,EI-4,1353384691,ROUND,2.01,K,VS2,EX,EX,EX,NON,,,8,8.07,5.05,62.9,57,None,GIA,MED to STK,100%,Not brown,Not green,,-33.00%,8753.55,4355.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353384691.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
91,EH1-2,1359388748,HEART,1.03,M,SI2,-,VG,G,NON,,,6.19,7.12,3.99,56,62,None,GIA,STK to THK,100%,Not brown,Not green,,-33.00%,1311.19,1273.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359388748.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
92,EI-9,2356384650,ROUND,2.00,I,SI2,EX,EX,EX,NON,,,8.07,8.12,5,61.7,59,None,GIA,MED to STK,100%,Not brown,Not green,,-37.00%,10458.00,5229.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356384650.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
93,EI-6,2356384704,ROUND,2.03,D,SI1,EX,EX,EX,NON,,,8.03,8.08,5.05,62.7,58,None,GIA,MED to STK,100%,Not brown,Not green,,-38.00%,18249.70,8990.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356384704.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
94,EC-8A,2357389810,PEAR,0.52,I,SI1,-,EX,VG,NON,,,6.75,4.5,2.93,65.3,60,None,GIA,MED to THK,100%,Not brown,Not green,,-47.00%,496.08,954.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357389810.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
95,EI-8,2357384722,ROUND,2.33,D,SI1,EX,EX,EX,NON,,,8.46,8.51,5.29,62.4,58,None,GIA,MED to STK,100%,Not brown,Not green,,-30.00%,23649.50,10150.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357384722.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
96,EH3-40,7351388555,ROUND,1.00,G,I1,EX,VG,VG,FNT,,,6.34,6.42,3.94,61.8,59,Very Small,GIA,MED to STK,100%,Not brown,Not green,,-39.00%,2379.00,2379.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351388555.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
97,EI-13,6355386678,ROUND,1.50,L Faint Brown,VS2,EX,EX,VG,FNT,,,7.22,7.28,4.58,63.2,55,Very Small,GIA,MED to STK,100%,Light Brown,,,-42.00%,3741.00,2494.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355386678.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
98,EH3-24,7351388498,ROUND,1.21,H,I1,EX,EX,EX,NON,,,6.88,6.91,4.15,60.1,59,None,GIA,STK,100%,Not brown,Not green,,-28.00%,3223.44,2664.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351388498.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
99,EH3-25,7352388540,ROUND,1.01,I,SI2,EX,EX,EX,MED,Blue,,6.36,6.4,4.03,63.2,56,None,GIA,THN to MED,100%,Not brown,Not green,,-48.00%,2573.48,2548.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352388540.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
100,EH3-21,7353388573,ROUND,1.03,I,I1,EX,EX,EX,FNT,,,6.43,6.46,4.03,62.5,58,None,GIA,MED,100%,Not brown,Not green,,-39.00%,2073.39,2013.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7353388573.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
101,EI-9A,7358388554,ROUND,1.01,I,SI2,EX,EX,EX,NON,,,6.46,6.5,3.98,61.4,56,None,GIA,MED to STK,100%,Not brown,Not green,,-42.00%,2870.42,2842.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358388554.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
102,EH3-11,2354389012,PEAR,1.01,L,VS1,-,EX,G,STG,Blue,,8.39,5.49,3.62,65.9,56,None,GIA,MED to THK,100%,Not brown,Not green,,-48.00%,1418.04,1404.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354389012.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
103,EH3-10,1359461324,HEART,1.52,G,SI1,-,EX,VG,MED,Blue,,7.36,8.12,4.46,54.9,58,None,GIA,MED to THK,100%,Not brown,Not green,,-46.00%,6320.16,4158.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359461324.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
104,EH1-14,6351265337,MARQUISE,0.70,I,VS1,-,EX,VG,FNT,,,9.4,4.49,2.93,65.2,61,None,GIA,THK to VTK,100%,Not brown,Not green,,-28.00%,1360.80,1944.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351265337.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
105,EH3-9,6351373307,ROUND,1.51,N Very Light Brown,VS1,VG,VG,VG,NON,,,7.27,7.33,4.57,62.6,56,None,GIA,VTN to STK,100%,,,,-50.00%,2944.50,1950.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351373307.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
106,EH1-13,7356271016,ROUND,0.50,I,I1,EX,EX,EX,NON,,,5.06,5.09,3.2,62.9,56,None,GIA,THN to STK,100%,Not brown,Not green,,-27.00%,547.50,1095.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356271016.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
107,EH3-35,1353532832,OVAL,1.00,L,SI1,-,EX,VG,FNT,,,7.46,5.76,3.66,63.5,53,Medium,GIA,STK to VTK,100%,Not brown,Not green,,-42.00%,1392.00,1392.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353532832.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
108,EH3-79,5356532945,ROUND,2.05,I,I1,EX,EX,EX,FNT,,,8.09,8.13,5.08,62.6,57,None,GIA,MED to STK,100%,Not brown,Not green,,-27.00%,7781.80,3796.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356532945.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
109,EH3-59,6355531935,MARQUISE,1.00,I,VS2,-,EX,VG,FNT,,,10.34,5.49,2.92,53.1,60,Small,GIA,THN to THK,100%,Not brown,Not green,,-30.00%,3080.00,3080.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355531935.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
110,EH3-32,6352531909,PEAR,1.01,H,SI1,-,EX,VG,FNT,,,8.88,5.65,3.42,60.6,55,None,GIA,MED to THK,100%,Not brown,Not green,,-46.00%,2617.92,2592.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352531909.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
111,EI-1,6352532875,PEAR,3.25,D,IF,-,EX,EX,NON,,,13.31,8.42,4.89,58.1,60,None,GIA,STK to THK,100%,Not brown,Not green,,-48.00%,73515.00,22620.00,https://loupe360.com/diamond/6352532875/video/500/500,256,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92MzYwLmluL0RpYW1vbmRWaWV3LmFzcHg/ZD1FSS0xJmNpZD1EaWFtb25kMzYwLWY=/0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352532875.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
112,EJ-4,6355532992,ROUND,3.03,I,VS2,EX,EX,EX,STG,Blue,,9.31,9.36,5.72,61.3,59,None,GIA,MED to STK,100%,Not brown,Not green,,-41.00%,25027.80,8260.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355532992.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
113,TVDD7-1,7351585042,ROUND,4.08,D,SI1,EX,EX,EX,NON,,,10.14,10.21,6.37,62.6,56,None,GIA,MED to STK,100%,Not brown,Not green,,-29.91%,77211.14,18924.30,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351585042.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
114,EH3-49,425072875,ROUND,0.71,N,VS1,EX,EX,EX,NON,,,5.82,5.84,3.45,59.1,59.5,POINTED,IGI,THN to MED,100%,,,,-47.00%,790.23,1113.00,,,,https://www.igi.org/viewpdf.php?r=425072875,,,African star (hk) ltd,,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
115,EH3-6,5356270419,ROUND,1.00,N Very Light Brown,SI2,VG,VG,VG,NON,,,6.44,6.48,3.83,59.3,60,Small,GIA,MED to THK,100%,,,,-50.00%,1400.00,1400.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356270419.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
116,ED-15A,2357269715,OVAL,0.51,G,SI1,-,EX,VG,NON,,,6.35,4.51,2.71,60.1,55,Very Small,GIA,MED to THK,100%,Not brown,Not green,,-44.00%,599.76,1176.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357269715.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
117,EF1-5F,2356272115,HEART,1.03,F,SI1,-,EX,VG,NON,,,5.91,7.03,4.25,60.4,57,None,GIA,MED to THK,100%,Not brown,Not green,,-43.00%,3229.05,3135.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356272115.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
118,EH1-12A,2357284744,PRINCESS,0.32,E,VVS2,-,VG,VG,NON,,,3.85,3.75,2.72,72.5,78,None,GIA,VTK,100%,Not brown,Not green,,-41.00%,358.72,1121.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357284744.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
119,EH1-15,6352269741,EMERALD,0.85,E,VS1,-,VG,VG,NON,,,6.35,4.49,3.04,67.7,59,None,GIA,MED to STK,100%,Not brown,Not green,,-40.00%,2142.00,2520.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352269741.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
120,EH3-1A,6352270418,ROUND,1.00,I,SI2,EX,VG,EX,NON,,,6.31,6.38,3.98,62.7,57,None,GIA,MED to STK,100%,Not brown,Not green,,-47.00%,2597.00,2597.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352270418.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
121,EH3-3,6352269989,ROUND,1.17,G,VVS1,EX,EX,EX,MED,Blue,,6.75,6.78,4.17,61.6,60,None,GIA,MED to STK,100%,Not brown,Not green,,-47.00%,5890.95,5035.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352269989.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
122,EF3-25I,1357278461,PEAR,0.54,Fancy Brownish Purple-Pink,SI1,-,VG,VG,NON,,,7.33,4.31,2.47,57.2,60,None,GIA,STK to ETK,,Not brown,Not green,,0.00%,5940.00,11000.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1357278461.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
123,EH3-6A,2354270430,ROUND,1.00,N Very Light Brown,SI1,EX,EX,EX,NON,,,6.48,6.49,3.94,60.7,59,None,GIA,MED to STK,100%,,,,-48.35%,1652.80,1652.80,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354270430.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
124,EF3-25G,1353354940,PEAR,0.72,Fancy Purple-Pink,I1,-,VG,VG,NON,,,7.2,4.57,2.97,65.1,55,None,GIA,VTK to ETK,,Not brown,Not green,,0.00%,18000.00,25000.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353354940.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
125,EH3-5,6355272620,ROUND,2.00,J,I1,EX,EX,EX,NON,,,8.04,8.1,5,62,59,None,GIA,STK,100%,Not brown,Not green,,-5.00%,9120.00,4560.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355272620.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
126,EH3-30,7358502854,ROUND,1.01,G,I1,VG,EX,EX,MED,Blue,,6.39,6.42,3.98,62.2,59,None,GIA,MED to STK,100%,Not brown,Not green,,-45.00%,2166.45,2145.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358502854.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
127,EH3-11B,1357586757,ROUND,0.35,K,SI1,EX,EX,EX,STG,Blue,,4.48,4.51,2.84,63.2,55,None,GIA,STK,100%,Not brown,Not green,,-49.91%,210.38,601.09,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1357586757.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
128,EH3-43,1355621372,ROUND,0.70,K,SI1,VG,EX,VG,FNT,,,5.55,5.6,3.59,64.3,57,None,GIA,STK to THK,100%,Not brown,Not green,,-47.00%,853.30,1219.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1355621372.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
129,EH3-47,1359585954,ROUND,0.53,M,VS1,EX,EX,EX,FNT,,,5.2,5.23,3.18,60.9,58,None,GIA,MED to STK,100%,Not brown,Not green,,-38.00%,525.76,992.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359585954.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
130,EH3-31,2356587369,ROUND,0.61,K Faint Brown,VS1,EX,EX,EX,NON,,,5.49,5.51,3.35,61,59,None,GIA,MED to STK,100%,,,,-45.00%,671.00,1100.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356587369.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
131,EH3-73,3355586069,ROUND,0.52,J,SI1,EX,EX,EX,NON,,,5.14,5.15,3.2,62.3,56,None,GIA,MED,100%,Not brown,Not green,,-38.00%,709.28,1364.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355586069.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
132,EH3-41A,5356621190,ROUND,0.51,G,I1,EX,EX,EX,NON,,,5.1,5.12,3.19,62.4,58,None,GIA,MED to STK,100%,Not brown,Not green,,-39.00%,559.98,1098.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356621190.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
133,EH3-84A,7356621019,ROUND,0.50,J,I1,VG,EX,VG,FNT,,,5.09,5.11,3.04,59.6,63,None,GIA,STK to THK,100%,Not brown,Not green,,-45.00%,385.00,770.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356621019.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
134,TV-6,6352681287,ROUND,2.03,J,I1,EX,EX,EX,NON,,,8.06,8.11,5.05,62.4,57,None,GIA,MED to STK,100%,Not brown,Not green,,-4.91%,9265.57,4564.32,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352681287.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
135,TV-2B,6355681281,ROUND,3.05,E,SI2,EX,EX,EX,NON,,,9.23,9.27,5.74,62.1,59,None,GIA,MED to STK,100%,Not brown,Not green,,-29.91%,34203.92,11214.40,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355681281.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
