id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
10215,LD20010573,6342555701,ROUND,2,H,SI2,EX,EX,EX,NON,,8.12,8.09,4.93,60.8,61,NON,GIA,STK,90%,Not brown,Not green,Not milky,Laxmi,-39.00%,11130,5565,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d2e2c3c1-5010-4d42-bf62-1a8e712d8634.jpg,https://certifiedstone.info/certificate/LD20010573.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10216,LD19082168,5333492614,ROUND,0.23,E,VVS2,EX,EX,EX,NON,,3.87,3.9,2.46,63.2,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-1.00%,383,1665,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6415381f-33f5-45ed-bd0f-7c28644c10cc.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5333492614.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10217,LD20010078,7343527641,ROUND,1.4,H,SI1,EX,EX,EX,FNT,,7.26,7.24,4.38,60.4,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-19.64%,7238,5169.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c58b3649-4120-4a2e-ad8c-1b298e4c14e9.jpg,https://certifiedstone.info/certificate/LD20010078.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10218,L296022502,2357277019,ROUND,0.3,K,VVS2,G,VG,EX,FNT,,4.37,4.41,2.52,57.4,66,None,GIA,MED to THK,100%,,,Not milky,C Dinesh,-49.40%,258,859,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357277019.pdf,,,,IN,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
10219,RALD15101868,6295296981,ROUND,0.3,D,VS1,GD,EX,VG,NON,,4.18,4.15,2.66,63.8,65,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-43.08%,440,1466,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD15101868.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10220,271W-119,1313985718,ROUND,0.7,H,VS2,VG,VG,G,NON,,5.55,5.61,3.57,63.9,57,None,GIA,ETN to THK,,Not brown,Not green,Not milky,HVK,-49.00%,1427,2038.73,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1313985718.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10221,535A-309,1329738131,ROUND,0.4,H,VVS2,EX,EX,EX,STG,Blue,4.71,4.68,2.95,62.9,56,NON,GIA,MED to STK,100%,Brown,,Not milky,HVK,-51.00%,481,1202,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10222,9441,6342408001,ROUND,0.7,F,VVS1,EX,EX,EX,NON,,5.87,5.85,3.47,59.2,60,NON,GIA,THN to MED,100%,,,,SHINE JEWELS,-31.00%,2772,3960.6,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/26/6342408001.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
10223,G437-139906,5356271195,ROUND,0.8,K,VVS2,VG,EX,VG,NON,,5.85,5.94,3.66,62,58,None,GIA,THN to THK,100%,Not brown,,,Shivam Jewels,-29.23%,1509,1886.03,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356271195.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
10224,L301002202,2357247257,ROUND,0.4,K,VVS1,EX,EX,EX,MED,Blue,4.72,4.75,2.91,61.5,60,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,C Dinesh,-47.72%,406,1016,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357247257.pdf,,,,IN,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
10225,LD20012052,5346575806,ROUND,0.25,F,VS1,EX,EX,EX,NON,,4.03,4.02,2.51,62.4,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,2.00%,384,1537.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d6d033b5-c2cf-451b-b091-c06378c11cd5.jpg,https://certifiedstone.info/certificate/LD20012052.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10226,LD19127587,2347485711,PRINCESS,0.51,F,SI1,-,EX,VG,NON,,4.39,4.37,3.25,74.5,73,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,647,1268.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3bfe3b19-085a-4126-b5d3-7adeeec1cc21.jpg,https://certifiedstone.info/certificate/LD19127587.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10227,RALD15101869,6292317331,ROUND,0.3,D,VS1,GD,EX,VG,NON,,4.4,4.36,2.47,56.3,66,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-43.08%,440,1466,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD15101869.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10228,625300602,6355150197,ROUND,0.22,E,VVS1,EX,EX,EX,NON,,3.87,3.89,2.38,61.3,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,C Dinesh,1.23%,320,1452.36,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355150197.pdf,,,,IN,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
10229,QV18022230684,2358229432,ROUND,0.5,D,SI1,EX,EX,EX,FNT,,5.04,5.07,3.15,62.2,56,None,GIA,MED to STK,,,,,China Star ,-48.51%,905,1810.66,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358229432.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
10230,LD20011048,5343554423,EMERALD,0.51,E,SI1,-,VG,EX,NON,,5.32,3.8,2.48,65.2,61,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-50.00%,617,1208.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d4e580a6-b0e8-48d5-a2ed-9844fa946206.jpg,https://certifiedstone.info/certificate/LD20011048.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10231,LD19127672,1349485769,ROUND,0.25,F,VS1,EX,EX,EX,NON,,4.03,4,2.52,62.7,57,NON,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,2.00%,384,1537.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/80976660-6eaa-49a5-9050-483b6f7e1960.jpg,https://certifiedstone.info/certificate/LD19127672.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10232,LD20014185,6342653223,ROUND,0.72,D,VVS2,EX,EX,EX,STG,Blue,5.7,5.72,3.57,62.4,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-52.00%,2161,3001.19,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5f35def4-0522-4cf2-bbd8-4220f9615d42.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342653223.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10233,LDN19051815,7348460640,ROUND,0.23,F,VS1,EX,VG,EX,NON,,4.03,4,2.42,60.2,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-4.00%,337,1464.83,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/9e9066a7-ea1a-4be3-bf28-72b09b49235f.jpg,-,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10234,369M-244,2327512614,ROUND,0.4,I,VVS1,EX,EX,EX,FNT,,4.67,4.69,2.95,63,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,HVK,-45.00%,514,1285,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2327512614.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10235,RALD16101858,7301320497,ROUND,0.3,F,VVS2,GD,EX,VG,FNT,,4.32,4.29,2.55,59.3,62,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-40.78%,439,1462,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD16101858.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10236,RALD16101852,2284884468,ROUND,0.3,F,VVS2,GD,EX,EX,NON,,4.08,4.06,2.7,66.3,62,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-38.61%,454,1512,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD16101852.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10237,LD20011099,2346561388,ROUND,0.45,F,VS1,EX,EX,EX,NON,,4.92,4.89,3.06,62.4,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-25.05%,907,2015.38,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0c15a903-4b40-4ee8-a59b-02edfbb40b6f.jpg,https://certifiedstone.info/certificate/LD20011099.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10238,LD20011103,3345561497,PRINCESS,0.61,J,VS2,-,VG,VG,NON,,4.58,4.52,3.36,74.3,70,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,Laxmi,-30.12%,755,1237.18,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a47be5b2-93b0-438a-b42a-a1c81fb313cc.jpg,https://certifiedstone.info/certificate/LD20011103.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10239,359B-90-A,3355079777,ROUND,0.6,K,VS2,VG,VG,VG,NON,,5.32,5.37,3.37,63,57,None,GIA,STK,,,,,Paladiya Brothers & co,-32.73%,837,1395.4,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355079777.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
10240,17267,2356124214,ROUND,0.6,F,VVS2,EX,EX,VG,FNT,,5.31,5.38,3.4,63.5,56,None,GIA,THN to STK,100%,,,,Sun Impex,-41.00%,1415,2358.53,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0d066395-cc93-4564-93dd-8d9bd5192dfd.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356124214.pdf,,,,HK,N,658c98e1-d74b-4efa-b244-be1a2cefc023
10241,584B-113,361913364,ROUND,1.4,K,VVS2,EX,EX,EX,NON,,7.17,7.14,4.46,62.3,57,,IGI,,100%,,,Not milky,HVK,-36.00%,4225,3017.6,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10242,OR17053189522,2358198297,ROUND,1.01,F,SI2,EX,EX,EX,FNT,,6.37,6.42,4,62.5,59,None,GIA,STK,,,,,China Star ,-49.14%,3107,3075.76,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358198297.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
10243,LD19128321,7348509553,EMERALD,0.6,E,VVS1,-,VG,VG,FNT,,5.47,4.03,2.76,68.5,63,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-48.00%,1028,1714,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/071bdfe9-bdc2-4bc7-bed5-34a39eb6a0d2.jpg,https://certifiedstone.info/certificate/LD19128321.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10244,276E-90-A,2347036720,HEART,0.9,F,VS1,-,EX,VG,FNT,,6.25,6.56,3.56,54.2,56,None,GIA,THK to ETK,100%,,,,Paladiya Brothers & co,-53.32%,2196,2440.2,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347036720.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
10245,LD19065595,6332071215,CUSHION MODIFIED,0.51,I,VS2,-,EX,VG,MED,Blue,4.53,4.51,3.11,68.9,60,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-51.00%,505,989.82,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDY1NTk1,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/2115b680-ebb5-406b-aaea-f6c5ee2facc1.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332071215.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10246,RALD16101865,2304318626,ROUND,0.3,F,VS1,GD,EX,EX,NON,,4.13,4.1,2.72,66.1,63,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-39.33%,412,1374,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD16101865.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10247,419B-45-A,6342806956,ROUND,0.43,F,VVS2,EX,EX,EX,MED,Blue,4.79,4.82,2.99,62.2,59,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,-44.18%,702,1632.72,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342806956.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
10248,LD20012200,6341576986,ROUND,0.52,D,VS2,VG,EX,VG,NON,,5.03,4.99,3.23,64.5,59,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-47.05%,1076,2069.79,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b0f81b78-1d0b-4dc9-8b39-1efa21460221.jpg,https://certifiedstone.info/certificate/LD20012200.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10249,LD20010498,2347557568,ROUND,0.81,K,VS1,EX,EX,EX,MED,Blue,5.93,5.88,3.7,62.7,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-26.00%,1536,1896.25,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c4479579-deaa-4bef-9e40-cd31900cd896.jpg,https://certifiedstone.info/certificate/LD20010498.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10250,KT16897675727,2358297466,ROUND,0.33,E,VS2,VG,EX,VG,NON,,4.41,4.42,2.77,62.6,57,None,GIA,MED to THK,,,,,China Star ,-46.92%,398,1205.58,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358297466.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
10251,419B-54-A,2347805942,ROUND,0.35,I,VS2,EX,EX,EX,FNT,,4.49,4.52,2.81,62.3,56,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-36.94%,405,1157.74,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347805942.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
10252,RALD16101853,6302220015,ROUND,0.3,F,VVS2,GD,EX,EX,NON,,4.11,4.09,2.72,66.3,60,NON,GIA,VTK,100%,Not brown,Not green,Not milky,Laxmi,-38.61%,454,1512,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD16101853.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10253,LD19127338,1345500786,PRINCESS,0.7,H,VVS2,-,VG,VG,MED,Blue,4.8,4.77,3.58,75.1,73,None,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-55.29%,1094,1562.9,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ef11b78e-d819-4e52-82b8-aaa1f94d0ec6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1345500786.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10254,LD19128295,2346509210,ROUND,0.5,D,VVS1,EX,EX,EX,FNT,,5.09,5.11,3.14,61.6,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-40.00%,1599,3198,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8078b918-7b86-4a54-b7a0-7d445df18cd8.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346509210.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10255,253F-116,2326704847,OVAL,0.53,F,VS2,-,EX,EX,FNT,,6.35,4.6,2.67,58.1,62,None,GIA,STK to VTK,,Not brown,Not green,Not milky,HVK,-43.00%,755,1424.6,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2326704847.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10256,YV09130804954,2358282138,ROUND,0.42,F,VS2,EX,EX,EX,NON,,4.76,4.78,2.97,62.3,57,None,GIA,STK,,,,,China Star ,-32.97%,706,1680.14,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c0547fc1-a890-4a31-bcea-b5c41f66d24d.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358282138.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
10257,G453-139368,2356213516,ROUND,0.37,J,VS2,EX,EX,EX,NON,,4.59,4.63,2.88,62.4,56,None,GIA,MED,100%,Not brown,,,Shivam Jewels,-32.13%,407,1099.14,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356213516.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
10258,RALD16101850,6292153940,ROUND,0.3,F,VVS2,GD,EX,EX,MED,Blue,4.18,4.16,2.65,63.5,56,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-42.96%,424,1412,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD16101850.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
10259,LD20010230,6342513535,ROUND,0.23,F,VS1,EX,VG,VG,NON,,3.98,3.95,2.44,61.6,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-12.00%,311,1353.61,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/89926e38-3fa2-4d43-8e83-bff1c2ef6a23.jpg,https://certifiedstone.info/certificate/LD20010230.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10260,LD20010445,2347557467,ROUND,0.71,H,VVS2,VG,EX,EX,NON,,5.57,5.52,3.58,64.6,57,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,1721,2424.13,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d2b6f6f1-4bf4-4ca3-86e8-44b623bf26e4.jpg,https://certifiedstone.info/certificate/LD20010445.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10261,LD20013352,7346597052,OVAL,1.01,F,SI2,-,EX,EX,NON,,8.03,5.72,3.58,62.5,60,None,GIA,MED,90%,Not brown,Not green,Not milky,Laxmi,-50.29%,2419,2394.89,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0a727152-7fec-4f5b-8f8a-3dd40575891b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7346597052.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10262,535A-105,2327752158,ROUND,0.35,I,VS2,EX,VG,EX,FNT,,4.53,4.55,2.76,60.8,57,None,GIA,MED to STK,,Light Brown,,Not milky,HVK,-47.00%,345,986.71,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2327752158.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10263,212201601,6342004060,PEAR,2.01,K Faint Brown,SI2,-,EX,VG,STG,Blue,10.99,7.09,4.38,61.8,58,NON,GIA,MED to STK,100%,Light Brown,,Not milky,C Dinesh,-39.15%,6018,2994.02,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0yMTIyMDE2MDEmb3Y9dA==,199,https://nivoda-images.s3.eu-west-2.amazonaws.com/0f4b55fd-4c11-4f29-aa4e-89c72ad96be1.jpg,http://www.pkstone.co.in/PK/CERTI/6342004060.jpg,,,,IN,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
10264,LD19106482,7338969958,ROUND,0.29,E,SI1,EX,EX,EX,NON,,4.21,4.18,2.63,62.8,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,23.00%,372,1284.28,,,,https://www.laxmidiamond.com/certifiedstone/certificate/LD19106482.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10265,LD20010634,7343524723,ROUND,0.33,F,VVS2,EX,EX,EX,NON,,4.52,4.54,2.7,59.6,60,None,GIA,MED,100%,Light Brown,Not green,Not milky,Laxmi,-32.00%,546,1654.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e8c7d0ef-dcdf-4354-ac32-f166a06e0f57.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7343524723.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10266,LD20013395,2346612818,ROUND,0.3,D,VVS2,EX,EX,EX,NON,,4.32,4.29,2.7,62.8,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-32.00%,560,1868,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a7fcc726-d8cb-41fa-a580-6fc3a421cc92.jpg,https://certifiedstone.info/certificate/LD20013395.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10267,LD20013736,6342612722,ROUND,0.26,D,VS1,EX,EX,EX,NON,,4.08,4.05,2.54,62.4,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,431,1658.23,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6e28157a-4a83-402d-be5f-b37821a86c7c.jpg,https://certifiedstone.info/certificate/LD20013736.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10268,535A-269,1328753169,ROUND,0.31,I,IF,EX,EX,EX,FNT,,4.28,4.31,2.68,62.3,58,None,GIA,MED to STK,100%,Brown,,Not milky,HVK,-51.00%,349,1125.77,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1328753169.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10269,G453-140607,1359366827,ROUND,0.52,J,VVS1,EX,EX,EX,FNT,,5.14,5.17,3.19,61.8,58,None,GIA,MED to STK,100%,Not brown,,,Shivam Jewels,-40.00%,841,1617.69,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9zandvcmxkaW1nLmF6dXJlZWRnZS5uZXQvc2ppbWcvaW1hZ2VzL1Zpc2lvbjM2MC5odG1sP2Q9RzQ1My0xNDA2MDc=,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/ee37a207-36fa-4098-82d0-416bb1dddcc1.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359366827.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
10270,LD19104444,6331910686,ROUND,0.26,D,VS1,EX,EX,EX,NON,,4.12,4.09,2.56,62.5,55,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,431,1658.23,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c7583dd3-3a2e-422a-8b7f-afba1fc338f5.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19104444.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10271,LD19127995,7348485482,PEAR,0.5,D,VS2,-,VG,VG,NON,,6.78,4.3,2.81,65.3,53,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,Laxmi,-43.00%,828,1656,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e290ddad-06e3-436a-ba71-8ff5caafded6.jpg,https://certifiedstone.info/certificate/LD19127995.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10272,CA16187025220,2356243354,ROUND,0.4,E,VS1,EX,EX,EX,NON,,4.68,4.7,2.95,62.9,57,None,GIA,STK,100%,,,,China Star ,-32.42%,760,1899.65,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356243354.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
10273,LD20010025,1348511125,ROUND,0.62,K Faint Brown,SI1,EX,EX,EX,NON,,5.45,5.42,3.4,62.6,57,NON,GIA,MED to STK,100%,Very Strong Brown,Not green,Not milky,Laxmi,-35.00%,796,1283.39,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0b933c10-0307-4994-97f7-1af839e43c78.jpg,https://certifiedstone.info/certificate/LD20010025.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10274,628303102,6351283006,ROUND,0.3,D,VVS1,G,VG,G,NON,,4.23,4.29,2.64,62.1,65,None,GIA,STK to VTK,100%,Not brown,Not green,Not milky,C Dinesh,-49.79%,452,1506,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351283006.pdf,,,,IN,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
10275,355B-46-A,2346353046,ROUND,0.45,J,VS2,EX,EX,EX,FNT,,4.88,4.89,3.05,62.5,57,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-26.79%,590,1311.24,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346353046.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
10276,LD180917537,6305687154,ROUND,0.3,D,SI1,EX,VG,EX,MED,Blue,4.33,4.31,2.68,62,57,NON,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,-50.50%,327,1090,,,,https://www.laxmidiamond.com/certifiedstone/certificate/LD180917537.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10277,LD19094190,1339817330,ROUND,0.28,F,VS1,EX,EX,EX,NON,,4.28,4.27,2.52,59,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,2.00%,427,1525,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/9cd64f0d-1f40-4aa4-93ba-4e4db0351809.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19094190.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
10278,54B-47,2327754108,ROUND,0.23,D,VVS1,EX,EX,EX,NON,,3.94,3.92,2.43,61.8,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,HVK,2.00%,394,1711.43,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
10279,253F-157,2326755848,ROUND,0.24,D,IF,EX,EX,EX,NON,,4.01,4.02,2.49,62,55,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,HVK,27.00%,502,2093.5,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2326755848.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
