id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
25532,232-242A,6351241987,ROUND,0.3,J,VS1,F,EX,VG,NON,,4.05,4.12,2.69,65.8,55,None,GIA,STK to ETK,100%,,,Not milky,SHREE RAMDOOT GEMS LLP,-51.35%,264,878.4,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351241987.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
25533,LD19109504,7348088529,ROUND,0.21,F,VS2,EX,EX,VG,NON,,3.88,3.86,2.32,60,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-2.00%,267,1269.9,,,,https://www.laxmidiamond.com/certifiedstone/certificate/LD19109504.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25534,LD19109565,2347089509,PRINCESS,0.51,I,VS1,-,EX,VG,NON,,4.24,4.22,3.17,75,68,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-39.50%,647,1268.82,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA5NTY1,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/c8c0e819-2846-4680-9a9b-0ad54fb92a54.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19109565.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25535,LD20015120,6342663410,ROUND,0.27,F,VVS2,EX,EX,EX,NON,,4.12,4.1,2.58,62.9,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-1.00%,444,1645.59,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e2657ba4-6f09-4ca5-8a2f-61063e9295bc.jpg,https://certifiedstone.info/certificate/LD20015120.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25536,LD20015979,2347694903,ROUND,0.2,F,VVS2,EX,VG,EX,NON,,3.75,3.72,2.31,62,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-6.00%,274,1372,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/880b702a-b920-4188-9761-809b9b2b4dde.jpg,-,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25537,LD20025255,7352018845,ROUND,0.33,E,IF,EX,EX,EX,NON,,4.42,4.43,2.77,62.6,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-29.50%,681,2064.91,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMjUyNTU=,32,https://nivoda-images.s3.eu-west-2.amazonaws.com/0e9d7415-1b1d-41fc-9322-7435ea95559a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352018845.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25538,LD20050004,6352405198,ROUND,0.41,D,VVS2,EX,EX,EX,NON,,4.76,4.77,2.96,62.1,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-36.00%,870,2121.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a5921acd-afc2-4bb7-97e3-e1bafc400f1e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352405198.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25539,LD20050057,2358406323,ROUND,0.6,E,VS1,VG,VG,EX,STG,Blue,5.25,5.29,3.39,64.3,57,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-46.00%,1295,2158.65,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bf1a5410-dfc5-4462-a492-47ac68f8bd8f.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358406323.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25540,222-459A,1349851023,OVAL,0.3,E,SI2,-,VG,G,NON,,4.97,3.67,2.34,63.9,61,None,GIA,MED to ETK,,,,Not milky,SHREE RAMDOOT GEMS LLP,-47.25%,252,838.5,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1349851023.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
25541,LD19107232,6345012665,ROUND,0.52,H,VS2,EX,EX,VG,MED,Blue,5.19,5.14,3.22,62.4,58,NON,GIA,MED to STK,100%,Strong Brown,Not green,Not milky,Laxmi,-49.00%,852,1638.69,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA3MjMy,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/2a2ef90b-12b0-42b3-9c43-a17303260f0e.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107232.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25542,LD19107415,6345014157,CUSHION MODIFIED,1.51,I,SI2,-,EX,EX,NON,,6.79,6.37,4.44,69.6,58,NON,GIA,MED to THK,90%,Not brown,Not green,Not milky,Laxmi,-36.00%,5052,3345.6,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA3NDE1,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/bc5ee7b1-64c0-4824-b313-7b813879d13f.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107415.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
25543,222-160A,6341719727,OVAL,0.54,J,SI2,-,EX,VG,NON,,6.14,4.64,2.9,62.6,58,None,GIA,MED to THK,,,,Not milky,SHREE RAMDOOT GEMS LLP,-47.25%,457,846.81,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341719727.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
25544,LD20016225,3345695966,ROUND,0.31,D,VS1,EX,EX,EX,NON,,4.32,4.34,2.69,62.2,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-29.00%,558,1800.77,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/79288060-b6b6-4acd-819b-d4ceb39b5dca.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3345695966.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25545,231-216A,5353215025,ROUND,0.35,E,VS1,EX,EX,EX,FNT,,4.47,4.5,2.82,62.8,57,None,GIA,THN to STK,100%,,,Not milky,SHREE RAMDOOT GEMS LLP,-34.50%,534,1526.71,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353215025.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
25546,LD20051156,2357404782,ROUND,0.51,I,SI2,VG,VG,VG,FNT,,5.01,5.04,3.23,64.3,56,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-31.00%,769,1507.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5dfe2bf0-b090-4215-80b7-7595086e52ce.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357404782.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25547,LD20051018,2356404787,ROUND,0.33,H,VS1,EX,EX,EX,FNT,,4.45,4.47,2.73,61.2,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-36.00%,431,1306.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/884b625d-dee0-4c88-aa33-b2a4d83ff7e9.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356404787.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25548,LD20051096,6351405618,ROUND,0.5,I,SI2,VG,VG,VG,MED,Blue,4.98,5.01,3.18,63.6,55,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-34.00%,723,1446,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4d982ba0-a077-4006-a9a7-932c96d574c8.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351405618.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25549,LD20010271,7346510760,ROUND,0.2,F,VVS1,EX,EX,VG,NON,,3.76,3.73,2.34,62.4,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,3.00%,298,1489,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6c65484d-6a6b-46ee-90a1-a76a6b9894f3.jpg,https://certifiedstone.info/certificate/LD20010271.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25550,LD20051148,2357405566,ROUND,0.41,F,VS2,VG,VG,VG,FNT,,4.64,4.67,2.97,63.7,58,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-44.00%,581,1417.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/f7c14981-bf77-4d5f-baa7-2af899fc5331.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357405566.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25551,LD20050034,5353405260,EMERALD,0.6,E,VS1,-,VG,VG,NON,,5.42,4.04,2.84,70.2,63,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-39.00%,1055,1758,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/f86548a4-6d4e-4e0b-8e62-1eb3d7ec6915.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353405260.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25552,222-351A,2346827489,ROUND,0.46,I,VVS2,VG,EX,VG,NON,,4.81,4.87,3.12,64.4,58,None,GIA,MED to THK,100%,,,Not milky,SHREE RAMDOOT GEMS LLP,-42.25%,588,1277.98,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346827489.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
25553,LD19103282,6335891619,ROUND,0.24,D,VVS2,EX,EX,EX,NON,,4.04,4.02,2.48,61.6,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,2.01%,409,1706.08,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2b2828a3-236f-40e1-bb4a-8c7b7250790e.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19103282.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25554,LD19107189,1343014689,ROUND,0.24,D,VVS2,EX,EX,EX,NON,,4.05,4.03,2.44,60.4,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,9.00%,435,1814.5,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a9afcd8b-009f-4fb7-877d-86671d938028.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107189.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25555,LD19107219,3345012857,ROUND,0.92,J,VVS1,EX,EX,EX,FNT,,6.24,6.21,3.83,61.5,61,NON,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,-32.08%,2946,3202.63,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA3MjE5,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/ae8b4c0b-a206-41dc-903b-667ebd55f180.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107219.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25556,LD20016680,2347712500,ROUND,0.52,F,VVS1,EX,EX,EX,NON,,5.19,5.16,3.17,61.3,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-33.00%,1500,2884.35,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3a755ca2-f58b-4f38-9195-bcd5d5755c53.jpg,https://certifiedstone.info/certificate/LD20016680.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25557,LD20050032,7351405215,PRINCESS,0.5,F,VS1,-,EX,VG,NON,,4.23,4.23,3.16,74.8,72,None,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,745,1490,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ad2f88a3-ea4d-4cb9-ab4e-b3357932f6c3.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351405215.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25558,LD20051071,6352406061,ROUND,0.3,D,VVS1,VG,EX,EX,FNT,,4.19,4.21,2.68,63.7,59,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-46.00%,484,1612,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/26c93e21-1746-4403-83ea-89d51458e4d8.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352406061.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25559,LD20050113,1353408515,ROUND,0.33,F,IF,VG,EX,VG,FNT,,4.33,4.36,2.79,64.1,56,None,GIA,STK to THK,100%,Light Brown,Not green,Not milky,Laxmi,-44.00%,510,1546.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/49823b46-5a77-4465-8f7d-bb284aed118a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353408515.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25560,LD20014920,1345645711,OVAL,0.54,D,VS2,-,VG,VG,FNT,,6.18,4.66,2.9,62.1,59,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-46.64%,837,1549.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6415e659-351b-4a2e-9a03-4b1b8137acb7.jpg,https://certifiedstone.info/certificate/LD20014920.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25561,LD20025167,6352019321,ROUND,0.28,E,VVS2,EX,EX,EX,NON,,4.2,4.21,2.62,62.3,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,1.00%,468,1672.64,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352019321.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25562,G434-138785,7356159273,ROUND,0.5,E,SI2,EX,EX,EX,FNT,,5.12,5.15,3.12,60.7,59,None,GIA,MED to STK,85%,Not brown,,,Shivam Jewels,-51.00%,667,1334,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e0bc6804-d4b2-4139-a96b-b459d4405b91.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356159273.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
25563,G423-134836,6341855119,ROUND,1.1,F,VS1,EX,EX,EX,STG,Blue,6.54,6.58,4.12,62.8,56,None,GIA,MED to STK,100%,Not brown,,,Shivam Jewels,-51.40%,5151,4682.61,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6b761627-97df-4937-bd86-c892e78c5e0c.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341855119.pdf,,,,HK,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
25564,LD19107298,6341031545,ROUND,0.7,E,IF,VG,EX,EX,MED,Blue,5.58,5.55,3.6,64.6,59,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-49.00%,2379,3397.87,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA3Mjk4,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/17c587d6-1148-4a6d-9e78-c0520a915142.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107298.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25565,LD20016075,2346694967,ROUND,0.2,H,VS1,EX,EX,EX,NON,,3.77,3.76,2.32,61.6,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,12.00%,258,1292.4,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEUDEwNjE1MjYy,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/3e9ef3a9-7fa4-413f-b504-972e7bd15610.jpg,https://certifiedstone.info/certificate/LD20016075.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25566,LD20051151,1353406069,ROUND,0.4,F,VS2,VG,VG,VG,NON,,4.63,4.66,2.99,64.3,58,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-42.00%,587,1467,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/796a6aff-e9c8-47db-88ce-c9c15e654b50.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353406069.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25567,LD20050526,6352414630,ROUND,0.62,D,SI1,EX,EX,EX,NON,,5.42,5.44,3.4,62.6,57,None,GIA,MED to STK,90%,Not brown,Not green,Not milky,Laxmi,-27.00%,1577,2544.05,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ca53cfc7-1f2f-410a-8626-01511f9b7766.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352414630.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25568,LD19107199,1345012531,ROUND,0.34,D,VVS2,EX,EX,EX,NON,,4.48,4.45,2.76,61.8,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-35.50%,600,1765.24,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA3MTk5,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/2f4b9b24-efac-4244-8f57-e0ea911e43a1.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107199.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25569,LD19108635,6342045187,ROUND,0.8,H,VVS2,VG,VG,EX,NON,,5.81,5.77,3.74,64.5,56,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-33.00%,2362,2953.03,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA4NjM1,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/262fdbb7-fa55-436b-8535-ea5567fbf5c4.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108635.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25570,LD20016943,6342711927,ROUND,0.6,H,VS1,VG,EX,VG,FNT,,5.28,5.24,3.41,64.8,56,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-38.00%,1220,2034,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7d2053fc-5b82-403a-81b3-fa44b7bc9fb3.jpg,https://certifiedstone.info/certificate/LD20016943.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25571,LD20051258,7351415031,ROUND,0.5,F,VS1,VG,EX,VG,FNT,,5.04,5.06,3.11,61.7,58,Very Small,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-46.00%,1029,2058,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/cb92ab9c-53c5-466c-bd44-19087ed256eb.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351415031.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25572,LD20050555,1355414098,ROUND,0.54,F,SI1,VG,VG,EX,FNT,,5.09,5.13,3.29,64.3,57,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,951,1760.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/663aa4e4-7814-40ee-902f-d1e3c94c7a5b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1355414098.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25573,HK1436420,2205966511,ROUND,0.3,H,VS2,VG,EX,EX,NON,,4.27,4.3,2.6,60.6,60,None,GIA,STK to THK,90%,,,Not milky,Hari Krishna,-35.16%,380,1267.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/72a73fcd-4c5b-4c96-963d-3c1a94668dc6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2205966511.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
25574,LD19106790,2348038652,PRINCESS,0.71,E,SI1,-,EX,VG,NON,,4.69,4.68,3.6,77,69,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-51.50%,1271,1789.65,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA2Nzkw,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/b8a09b97-25af-4574-9d95-1c72f2308b28.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19106790.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25575,LD20051257,6352415123,ROUND,0.5,F,VVS2,VG,EX,EX,NON,,5.03,5.05,3.18,63,57,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-44.00%,1122,2244,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/36a893f8-41c8-4a54-8e51-4876003428ac.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352415123.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25576,LD20051245,1355414670,ROUND,0.54,H,SI1,VG,VG,VG,NON,,5.13,5.17,3.27,63.4,60,None,GIA,STK to THK,100%,,,Not milky,Laxmi,-41.00%,954,1766.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d72ed6e9-d773-484f-88ac-78032b6aaa56.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1355414670.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25577,LD20051283,1353414659,ROUND,0.3,F,VS1,EX,EX,EX,NON,,4.26,4.28,2.66,62.3,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-33.00%,452,1507,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/737b5635-b782-4291-af4f-b42d9e9d9c36.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353414659.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25578,L292008801,7351062510,ROUND,0.3,D,VVS2,EX,VG,EX,NON,,4.3,4.32,2.64,61.2,60,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,C Dinesh,-34.31%,542,1808,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351062510.pdf,,,,HK,Y,361ee43e-a3e1-450e-8ff3-86f24d736d59
25579,LD19108684,6341046343,ROUND,0.25,E,VVS2,EX,EX,EX,NON,,4.04,4.02,2.5,62,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,10.01%,456,1825.08,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e5ce17dc-5401-4531-b868-94cdddcc4396.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108684.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25580,LD20051306,2354415446,ROUND,0.5,D,VS2,EX,EX,EX,NON,,5.07,5.09,3.13,61.6,60,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-31.00%,1344,2687.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/523c14d3-d6a7-4dd9-8d25-3b35a92ba2a7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354415446.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25581,LD19107978,7348050125,ROUND,0.23,F,IF,EX,EX,EX,NON,,3.93,3.91,2.45,62.4,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,7.00%,411,1789,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1780d421-bdc1-4662-b4c4-1fc29054d1ec.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19107978.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25582,LD20017292,2344710255,ROUND,0.6,H,VS1,VG,EX,EX,NON,,5.32,5.27,3.4,64.2,57,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-36.00%,1260,2099.2,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMTcyOTI=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/277b43a4-dd1c-4e84-ac43-7342be0d4df3.jpg,https://certifiedstone.info/certificate/LD20017292.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25583,LD20051424,6355415186,ROUND,0.4,F,VS1,EX,EX,EX,NON,,4.72,4.74,2.93,62,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-34.00%,716,1791,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d7246690-6ea2-4d29-baea-5eaaa4e52272.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355415186.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25584,LD20051411,1353414708,ROUND,0.32,E,VVS1,EX,EX,EX,NON,,4.34,4.37,2.74,62.9,56,None,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,-32.00%,596,1861.75,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e160df00-8b13-4b76-852b-d9df56645471.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353414708.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
25585,G427-139249,2356213703,ROUND,0.58,F,SI1,EX,EX,EX,FNT,,5.37,5.41,3.26,60.5,59,None,GIA,THN to STK,90%,,,,Shivam Jewels,-44.00%,1037,1787.72,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c561b1e1-b21b-4ab4-8cf0-733412291094.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356213703.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
