id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
31218,428E-67-A,7348714040,EMERALD,0.71,J,VS1,-,EX,VG,FNT,,5.86,4.09,2.89,70.7,62,None,GIA,THK to VTK,100%,,,,Paladiya Brothers & co,-45.52%,920,1295.3,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7348714040.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31219,428E-275-A,2346774097,EMERALD,0.51,H,VS1,-,EX,VG,NON,,5.21,3.74,2.58,69.1,63,None,GIA,THK to VTK,100%,,,,Paladiya Brothers & co,-57.36%,508,996.9,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346774097.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31220,39035,2316707527,ROUND,0.21,H,VVS1,EX,EX,EX,FNT,,3.81,3.84,2.34,61.3,60,None,GIA,MED to STK,100%,,,,Honey Exports,-14.00%,241,1149.05,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2316707527.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31221,41884,6341752974,ROUND,0.5,I,VS2,EX,EX,EX,NON,,5.12,5.09,3.1,60.6,61,NON,GIA,MED to STK,,,,,Honey Exports,-38.00%,867,1734,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/72c657de-e3b9-443a-80f7-f6647e1f72df.jpg,,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31222,LD20012057,1345576256,ROUND,0.21,E,VVS1,EX,EX,VG,NON,,3.85,3.84,2.33,60.5,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,7.00%,322,1533.86,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/59211acf-6fa9-4ddc-8588-db245c537072.jpg,https://certifiedstone.info/certificate/LD20012057.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31223,LD20024799,6352003779,ROUND,0.62,E,SI1,EX,EX,EX,NON,,5.47,5.44,3.43,63,56,NON,GIA,MED,100%,Light Brown,Not green,Not milky,Laxmi,-32.00%,1383,2230.4,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/f955b73c-db9e-4e52-bc3e-2313c6a185b0.jpg,,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
31224,43357,5356230385,ROUND,0.3,E,I1,EX,EX,EX,NON,,4.28,4.32,2.69,62.5,58,None,GIA,MED to STK,,,,,Honey Exports,-35.00%,303,1010,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly8xMjEwMjk1MDg5LnJzYy5jZG43Ny5vcmcvdmlld2VyMy9WaXNpb24zNjAuaHRtbD8/ZD00MzM1Nw==,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/f53b9e31-1d93-4f63-86e8-e6e86d34e2f5.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356230385.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31225,43390,6342936885,ROUND,0.42,J,SI2,EX,EX,EX,NON,,4.82,4.83,3,62.3,57,None,GIA,MED to STK,,,,,Honey Exports,-39.00%,414,986.43,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/760c099f-13b6-436f-afee-4c147aba967a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342936885.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31226,35388,6332615411,ROUND,0.3,I,SI2,EX,EX,EX,NON,,4.32,4.3,2.68,62.3,58,NON,GIA,MED to STK,,,,,Honey Exports,-43.00%,269,898,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly8xMjEwMjk1MDg5LnJzYy5jZG43Ny5vcmcvdmlld2VyMy9WaXNpb24zNjAuaHRtbD8/ZD0zNTM4OA==,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/0893e857-dbbe-46fd-90f8-762bca1ef1f1.jpg,https://1210295089.rsc.cdn77.org/Certificates/6332615411.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31227,43324,6355039365,ROUND,0.3,J,SI1,EX,EX,EX,FNT,,4.31,4.33,2.66,61.5,58,None,GIA,THN to MED,,,,,Honey Exports,-37.00%,295,982,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly8xMjEwMjk1MDg5LnJzYy5jZG43Ny5vcmcvdmlld2VyMy9WaXNpb24zNjAuaHRtbD8/ZD00MzMyNA==,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/b294c568-df39-4355-8bc9-ead1a9d330ec.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355039365.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31228,40988,6345440786,ROUND,0.31,I,SI1,EX,EX,EX,FNT,,4.33,4.36,2.68,61.8,59,None,GIA,MED to STK,,,,,Honey Exports,-41.00%,304,981.77,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e65bda91-5a16-4a16-9bb3-7174cbc2219a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345440786.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31229,428E-301-A,2347809140,ROUND,0.5,I,VVS2,VG,EX,VG,FNT,,4.9,4.96,3.19,64.7,55,None,GIA,THK,100%,,,,Paladiya Brothers & co,-42.17%,869,1737.08,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347809140.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31230,428E-327-A,1345714004,EMERALD,0.5,E,SI1,-,EX,G,NON,,5.02,3.69,2.61,70.8,63,None,GIA,VTK,,,,,Paladiya Brothers & co,-58.61%,506,1011.98,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1345714004.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31231,SARADIAMONDSPRIVATELIMITEDI-106,6292348883,MARQUISE,0.49,I,VS1,-,G,G,FNT,,7.42,3.96,2.93,74,54,None,GIA,VTK to ETK,100%,,,,Sara Diamonds,-20.00%,657,1341.22,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6292348883.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
31232,IGI-2405,407980562,ROUND,0.51,J,VS2,EX,VG,EX,NON,,5.12,5.14,3.14,,58,,IGI,FACETED,,,,,Honey Exports,-47.00%,652,1277.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bdd3492f-d38a-4f12-b267-1061af25b1d9.jpg,,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31233,200821-GC,7341558879,ROUND,0.8,F,I1,VG,VG,VG,MED,Blue,5.81,5.74,3.72,64.5,56,NON,GIA,MED to THK,,,,,Vaishali Gems,-33.90%,1355,1693.81,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/fd0b067a-05e3-4488-9965-629c2c84e937.jpg,TRUE,,,,IN,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
31234,43419,6341935963,ROUND,0.31,K Faint Brown,SI1,EX,EX,EX,STG,Blue,4.33,4.34,2.69,62,58,None,GIA,MED to STK,,,,,Honey Exports,-50.00%,216,696.77,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly8xMjEwMjk1MDg5LnJzYy5jZG43Ny5vcmcvdmlld2VyMy9WaXNpb24zNjAuaHRtbD8/ZD00MzQxOQ==,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/532772de-b608-4678-94f9-49a052f5bdbd.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341935963.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31235,428E-305-A,6342918013,OVAL,0.5,H,VS1,-,EX,VG,MED,Blue,5.89,4.35,2.93,67.3,58,None,GIA,THK to VTK,100%,,,,Paladiya Brothers & co,-41.50%,674,1347,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342918013.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31236,LD20012084,6345576300,ROUND,0.2,H,VVS1,EX,EX,EX,NON,,3.77,3.76,2.33,62,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,1.00%,266,1331.7,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b2084466-2f1c-471a-9fa0-1402ba757853.jpg,https://certifiedstone.info/certificate/LD20012084.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31237,428E-319-A,6345919411,ROUND,0.4,K Faint Brown,SI2,VG,EX,VG,FNT,,4.57,4.63,2.97,64.5,57,None,GIA,STK to THK,,,,,Paladiya Brothers & co,-52.50%,277,692.5,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345919411.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31238,42377,7341932073,ROUND,0.5,I,VVS2,EX,EX,EX,NON,,5.06,5.08,3.15,62.2,58,None,GIA,MED to STK,100%,,,,Honey Exports,-40.00%,900,1800,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c88c2167-9a20-452c-85f4-83fe16033482.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7341932073.pdf,,,,IN,N,72049570-7cc1-4b52-afd0-a0251e6485b0
31239,LD20011392,1343563118,ROUND,0.31,H,VVS2,VG,EX,VG,FNT,,4.4,4.36,2.62,59.7,61,NON,GIA,STK to THK,100%,,,Not milky,Laxmi,-47.00%,359,1156.77,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5c1993b4-8e79-411f-ac38-87aa640b4c10.jpg,https://certifiedstone.info/certificate/LD20011392.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31240,LD20011391,2346562601,ROUND,0.31,I,VVS2,VG,VG,VG,FNT,,4.32,4.29,2.68,62.1,61,NON,GIA,MED to STK,100%,,,Not milky,Laxmi,-55.50%,292,942.29,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2f3a2fda-7b97-4810-b64e-b261d06c0c60.jpg,https://certifiedstone.info/certificate/LD20011391.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31241,LD20015528,6341664634,CUSHION MODIFIED,0.9,K Faint Brown,VS1,-,EX,VG,FNT,,5.72,5.5,3.73,67.8,59,NON,GIA,MED to VTK,100%,Light Brown,Not green,Not milky,Laxmi,-57.43%,1065,1182.81,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8a070e7a-d21c-4af1-a084-ac4f26d57e89.jpg,https://certifiedstone.info/certificate/LD20015528.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31242,LD20024675,7358004250,ROUND,0.25,F,VS1,EX,VG,EX,NON,,4.1,4.08,2.43,59.5,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-5.00%,360,1440.48,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31243,255T-163,2297354773,ROUND,0.7,D,SI1,VG,G,G,NON,,5.67,5.71,3.46,60.8,60,None,GIA,THN to STK,,Not brown,Not green,Not milky,HVK,-53.00%,1484,2119.7,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2297354773.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31244,436-189-A,2354074051,ROUND,0.3,K,SI2,EX,EX,EX,FNT,,4.27,4.28,2.68,62.6,56,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-27.32%,270,899.47,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354074051.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31245,435D-24-A,7331209295,ROUND,1,E,SI2,EX,EX,VG,FNT,,6.42,6.49,3.94,61,58,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-49.59%,3204,3203.56,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7331209295.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31246,436-433-A,5353170907,ROUND,0.35,D,VVS1,EX,EX,EX,NON,,4.46,4.5,2.8,62.6,59,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,-23.29%,782,2233.6,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353170907.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31247,294N-20,7256807046,HEART,1,H,SI2,-,VG,VG,NON,,6.02,6.57,3.99,60.7,55,NON,GIA,THK to ETK,,Not brown,Not green,Not milky,HVK,-54.00%,2027,2027.45,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31248,LD20012060,1345576210,ROUND,0.2,E,VVS1,EX,EX,EX,NON,,3.81,3.79,2.31,60.9,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,17.00%,334,1671.05,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/cc8a78dc-6687-40f9-a1ab-c81dbd1c3e63.jpg,https://certifiedstone.info/certificate/LD20012060.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31249,LD20010900,1343553610,ROUND,0.51,K,SI1,VG,GD,GD,NON,,5.24,5.22,3.07,58.7,61,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-41.00%,602,1179.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ae91a148-1c8e-4f48-baec-4bd706083817.jpg,https://certifiedstone.info/certificate/LD20010900.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31250,436-433-A,5353170907,ROUND,0.35,D,VVS1,EX,EX,EX,NON,,4.46,4.5,2.8,62.6,59,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,-23.29%,782,2233.6,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353170907.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31251,294N-20,7256807046,HEART,1,H,SI2,-,VG,VG,NON,,6.02,6.57,3.99,60.7,55,NON,GIA,THK to ETK,,Not brown,Not green,Not milky,HVK,-54.00%,2027,2027.45,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31252,LD20012060,1345576210,ROUND,0.2,E,VVS1,EX,EX,EX,NON,,3.81,3.79,2.31,60.9,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,17.00%,334,1671.05,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/cc8a78dc-6687-40f9-a1ab-c81dbd1c3e63.jpg,https://certifiedstone.info/certificate/LD20012060.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31253,LD20010900,1343553610,ROUND,0.51,K,SI1,VG,GD,GD,NON,,5.24,5.22,3.07,58.7,61,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-41.00%,602,1179.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ae91a148-1c8e-4f48-baec-4bd706083817.jpg,https://certifiedstone.info/certificate/LD20010900.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31254,LD20024905,7353035995,PEAR,0.71,D,VS1,-,VG,EX,FNT,,7.78,4.86,3.12,64.2,57,NON,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-44.00%,1793,2525.61,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/caf98eda-156d-436e-a9f5-afb9b7f4e293.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31255,432-464-A,5343797745,ROUND,0.32,I,VS2,EX,EX,EX,FNT,,4.37,4.39,2.73,62.4,56,None,GIA,MED,,,,,Paladiya Brothers & co,-38.56%,364,1138.22,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5343797745.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31256,170F-4,1279264324,ROUND,1.15,K,SI1,EX,EX,EX,NON,,6.78,6.74,4.1,60.7,59,NON,GIA,MED to STK,,Not brown,Not green,Not milky,HVK,-39.00%,2876,2501,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31257,436-135-A,2357162440,ROUND,0.4,E,I1,VG,VG,VG,MED,Blue,4.58,4.62,2.97,64.4,56,None,GIA,VTN to THK,,,,,Paladiya Brothers & co,-30.31%,476,1190.05,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357162440.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31258,LD20011574,2344561758,ROUND,0.25,E,VS2,EX,EX,VG,NON,,4.04,4.01,2.51,62.4,58,NON,GIA,THN to STK,100%,Not brown,Not green,Not milky,Laxmi,-9.99%,343,1371.08,,,,https://certifiedstone.info/certificate/LD20011574.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31259,LD20025201,6355018012,ROUND,0.25,E,VVS2,EX,EX,EX,NON,,4.15,4.13,2.45,59.2,60,NON,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,10.01%,456,1825.08,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31260,COM38-267,2286428255,ROUND,0.23,D,VVS1,EX,EX,EX,NON,,3.95,3.93,2.43,61.8,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,HVK,2.00%,394,1711.43,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31261,437E-469-A,7351164796,ROUND,0.32,K,VVS2,EX,EX,EX,FNT,,4.4,4.44,2.68,60.6,59,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,-39.63%,320,999.31,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351164796.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31262,439-283-A,2344999321,ROUND,0.34,F,SI1,EX,EX,EX,NON,,4.44,4.46,2.77,62.3,57,None,GIA,MED,,,,,Paladiya Brothers & co,-33.94%,434,1277.32,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344999321.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31263,352X-133,7293868800,HEART,0.72,D,VS1,-,EX,VG,NON,,5.12,5.76,3.83,66.5,65,None,GIA,MED to VTK,100%,Not brown,Not green,,HVK,-43.00%,1851,2570.69,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7293868800.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31264,LD20011603,6345560609,ROUND,0.25,F,IF,EX,VG,EX,NON,,4.05,4.04,2.54,62.8,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,10.01%,456,1825.08,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/da2acae6-2b3b-4224-be2a-206efbaccfb2.jpg,https://certifiedstone.info/certificate/LD20011603.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31265,LD20010880,6345556441,ROUND,0.64,J,VVS2,VG,VG,VG,NON,,5.45,5.39,3.49,64.3,59,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-35.00%,1070,1671.88,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ccf996b7-683d-4749-bbfa-b1db82eda7cb.jpg,https://certifiedstone.info/certificate/LD20010880.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31266,LD20025052,6355019058,ROUND,0.25,D,VS1,EX,EX,EX,NON,,4.03,4.02,2.53,62.8,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,416,1662.84,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31267,COM35-19,2277599966,ROUND,0.23,E,VVS1,EX,EX,EX,FNT,,3.94,3.93,2.43,61.6,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,HVK,-9.00%,354,1540.96,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31268,G438-139678,2357249643,ROUND,0.7,I,VS2,EX,EX,EX,FNT,,5.64,5.69,3.55,62.6,57,None,GIA,THN to MED,100%,,,,Shivam Jewels,-45.79%,1322,1889.23,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9zandvcmxkaW1nLmF6dXJlZWRnZS5uZXQvc2ppbWcvaW1hZ2VzL1Zpc2lvbjM2MC5odG1sP2Q9RzQzOC0xMzk2Nzg=,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/22b2b6a5-5815-4c25-8f66-047089e50669.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357249643.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
31269,LD20010890,7348554998,ROUND,0.65,K,VS1,VG,EX,EX,STG,Blue,5.45,5.43,3.48,64,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-38.00%,836,1286.15,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/79dd81d6-9278-4d56-b9c4-153b482c581e.jpg,https://certifiedstone.info/certificate/LD20010890.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31270,234A-156-A,6342616403,ROUND,0.4,F,SI1,EX,EX,EX,NON,,4.69,4.72,2.91,61.8,60,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-33.90%,585,1463.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342616403.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31271,234A-53-A,2346726727,ROUND,0.53,I,SI1,EX,EX,EX,NON,,5.13,5.16,3.26,63.4,56,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-35.08%,890,1679.6,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346726727.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31272,439-293-A,6345919798,ROUND,0.42,J,VS2,EX,EX,EX,STG,Blue,4.77,4.8,2.98,62.3,57,None,GIA,MED to STK,,,,,Paladiya Brothers & co,-42.74%,439,1044.86,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345919798.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31273,439-313-A,2344931712,ROUND,0.5,I,SI2,G,EX,EX,NON,,4.94,4.96,3.15,63.7,59,None,GIA,THK to VTK,,,,,Paladiya Brothers & co,-41.90%,640,1280.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344931712.pdf,,,,HK,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31274,178F-66,2247187991,CUSHION MODIFIED,0.91,I,VS1,-,EX,VG,NON,,5.75,5.39,3.54,65.6,61,NON,GIA,THK,100%,Not brown,Not green,Not milky,HVK,-61.00%,1419,1559.02,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31275,LD20011390,2346563077,ROUND,0.41,I,VVS2,VG,VG,VG,FNT,,4.7,4.65,3.01,64.4,59,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-47.00%,486,1186.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ab64469b-cd47-47c6-a468-eb8ca5f400a1.jpg,https://certifiedstone.info/certificate/LD20011390.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31276,LD20025053,2354020492,ROUND,0.25,D,VVS2,EX,EX,EX,NON,,4.07,4.04,2.52,62.2,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,15.00%,476,1902.52,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31277,LD20010913,6342552476,ROUND,0.5,K,VS1,VG,EX,EX,FNT,,4.98,4.95,3.18,64.1,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-41.00%,620,1240,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/fa8860d5-6975-4eb5-9df8-97f04d22b030.jpg,https://certifiedstone.info/certificate/LD20010913.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31278,LD20010911,2348552828,ROUND,0.5,J,VS2,VG,VG,GD,NON,,5.08,5.04,3.16,62.4,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-41.05%,708,1415.86,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0aeea1dd-dbcf-45d9-9d62-523fdf89843f.jpg,https://certifiedstone.info/certificate/LD20010911.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31279,439-268-A,3345921135,ROUND,0.3,K,VVS1,EX,EX,EX,FNT,,4.26,4.29,2.67,62.5,59,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,-46.78%,285,951.53,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3345921135.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31280,LD20010911,2348552828,ROUND,0.5,J,VS2,VG,VG,GD,NON,,5.08,5.04,3.16,62.4,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-41.05%,708,1415.86,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0aeea1dd-dbcf-45d9-9d62-523fdf89843f.jpg,https://certifiedstone.info/certificate/LD20010911.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31281,439-268-A,3345921135,ROUND,0.3,K,VVS1,EX,EX,EX,FNT,,4.26,4.29,2.67,62.5,59,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,-46.78%,285,951.53,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3345921135.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
31282,178F-56,1245215404,CUSHION MODIFIED,0.9,J,VVS2,-,EX,VG,NON,,5.58,5.19,3.59,69.2,60,None,GIA,THK to VTK,100%,Not brown,Not green,,HVK,-53.00%,1474,1637.96,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1245215404.pdf,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
31283,LD20024033,2346990473,PRINCESS,0.52,I,VVS2,-,EX,VG,FNT,,4.4,4.36,3.15,72.3,71,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-42.71%,656,1260.69,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e55da176-29b8-44b1-bf30-ed573f430542.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
31284,LD20022079,6345931756,ROUND,1.09,H,SI2,EX,EX,EX,NON,,6.57,6.52,4.11,62.8,57,NON,GIA,MED to STK,90%,Not brown,Not green,Not milky,Laxmi,-46.77%,3152,2891.72,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/728d3d54-8d3d-4017-84a6-0f8ae4b536ef.jpg,,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
31285,COM40-148,1298101834,ROUND,0.3,H,SI1,EX,EX,VG,FNT,,4.31,4.28,2.69,62.6,55,NON,GIA,MED to STK,,Brown,,Not milky,HVK,-46.00%,289,964,,,,TRUE,,,,IN,N,f95fe61a-0dd0-4cdc-ab3c-5e8c5869a2df
